dataset,strategy,labeled_samples,accuracy_mean,accuracy_std,n_trials
ionosphere,BALD,56,0.9497098646034817,0.022751380732398973,11
ionosphere,BALD,57,0.9509993552546745,0.022971399203675705,11
ionosphere,BALD,58,0.9516441005802708,0.021233569217847133,11
ionosphere,BALD,59,0.9529335912314636,0.021807265667682443,11
ionosphere,BALD,60,0.9516441005802708,0.020263885045885856,11
ionosphere,BALD,61,0.9516441005802708,0.02051060441081475,11
ionosphere,BALD,62,0.9484203739522887,0.02176528821650238,11
ionosphere,BALD,63,0.950354609929078,0.018494191220433023,11
ionosphere,BALD,64,0.948420373952289,0.017398569386545732,11
ionosphere,BALD,65,0.9490651192778853,0.016425195619415845,11
ionosphere,BALD,66,0.947130883301096,0.017762704466738728,11
ionosphere,BALD,67,0.9458413926499033,0.017160402830582223,11
ionosphere,BALD,68,0.9464861379754996,0.01776270446673872,11
ionosphere,BALD,69,0.9477756286266924,0.017451053877972838,11
ionosphere,BALD,70,0.9497098646034817,0.01888564605528922,11
ionosphere,BALD,71,0.9497098646034817,0.01834524228887553,11
ionosphere,BALD,72,0.9516441005802708,0.01816992537134976,11
ionosphere,BALD,73,0.9509993552546745,0.019668431441216477,11
ionosphere,BALD,74,0.9522888459058673,0.01983050483459662,11
ionosphere,BALD,75,0.947130883301096,0.017477237019295787,11
ionosphere,BALD,76,0.9477756286266924,0.01773694273531851,11
ionosphere,BALD,77,0.9497098646034817,0.02017342082161445,11
ionosphere,BALD,78,0.9509993552546745,0.019150130105816995,11
ionosphere,BALD,79,0.9509993552546745,0.01600215815085862,11
ionosphere,BALD,80,0.9516441005802708,0.01642519561941585,11
ionosphere,BALD,81,0.9490651192778853,0.01702664862573349,11
ionosphere,BALD,82,0.950354609929078,0.017659432053884722,11
ionosphere,BALD,83,0.950354609929078,0.017659432053884722,11
ionosphere,BALD,84,0.9490651192778853,0.018715392068790197,11
ionosphere,BALD,85,0.948420373952289,0.018518899569755085,11
ionosphere,BALD,86,0.9477756286266925,0.018568217631968323,11
ionosphere,BALD,87,0.9490651192778853,0.017026648625733488,11
ionosphere,BALD,88,0.9490651192778853,0.017026648625733488,11
ionosphere,BALD,89,0.950354609929078,0.01648078019662728,11
ionosphere,BALD,90,0.950354609929078,0.01648078019662728,11
ionosphere,BALD,91,0.9490651192778853,0.01672862538525312,11
ionosphere,BALD,92,0.9490651192778853,0.01672862538525312,11
ionosphere,BALD,93,0.9490651192778853,0.017026648625733467,11
ionosphere,BALD,94,0.9509993552546745,0.018345242288875546,11
ionosphere,BALD,95,0.950354609929078,0.019292865969837498,11
ionosphere,BALD,96,0.950354609929078,0.019807432686197078,11
ionosphere,BALD,97,0.9529335912314636,0.01686474337675485,11
ionosphere,BALD,98,0.9522888459058673,0.018245267472158846,11
ionosphere,BALD,99,0.9516441005802708,0.019245404973048746,11
ionosphere,BALD,100,0.9542230818826564,0.016591390701097723,11
ionosphere,BALD,101,0.9542230818826564,0.016591390701097723,11
ionosphere,BALD,102,0.9542230818826564,0.016591390701097723,11
ionosphere,BALD,103,0.9542230818826564,0.016591390701097723,11
ionosphere,BALD,104,0.9542230818826564,0.016591390701097723,11
ionosphere,BALD,105,0.9542230818826564,0.016891835351450987,11
ionosphere,BALD,106,0.9542230818826564,0.018320299731740607,11
ionosphere,BALD,107,0.9555125725338491,0.016200950346267277,11
ionosphere,BALD,108,0.9555125725338491,0.016200950346267277,11
ionosphere,BALD,109,0.9555125725338491,0.016200950346267277,11
ionosphere,BALD,110,0.9535783365570599,0.01776270446673874,11
ionosphere,BALD,111,0.9542230818826564,0.018320299731740614,11
ionosphere,BALD,112,0.9555125725338491,0.01620095034626729,11
ionosphere,BALD,113,0.9555125725338491,0.01739856938654572,11
ionosphere,BALD,114,0.9548678272082527,0.01829532316970877,11
ionosphere,BALD,115,0.9548678272082527,0.01829532316970877,11
ionosphere,BALD,116,0.9542230818826564,0.018043656118335832,11
ionosphere,BALD,117,0.9542230818826564,0.018043656118335832,11
ionosphere,BALD,118,0.9542230818826564,0.018043656118335832,11
ionosphere,BALD,119,0.9548678272082527,0.01856821763196832,11
ionosphere,BALD,120,0.9548678272082527,0.01856821763196832,11
ionosphere,BALD,121,0.9535783365570599,0.018320299731740604,11
ionosphere,BALD,122,0.9535783365570599,0.018320299731740604,11
ionosphere,BALD,123,0.9529335912314636,0.019363839352264593,11
ionosphere,BALD,124,0.9529335912314636,0.019363839352264593,11
ionosphere,BALD,125,0.9529335912314636,0.019363839352264593,11
ionosphere,BALD,126,0.9529335912314636,0.019363839352264593,11
ionosphere,BALD,127,0.9535783365570599,0.01938743940898445,11
ionosphere,BALD,128,0.9522888459058673,0.019575215601645442,11
ionosphere,BALD,129,0.95177304964539,0.02055514432083609,10
ionosphere,BALD,130,0.95177304964539,0.02055514432083609,10
ionosphere,BALD,131,0.9524822695035461,0.019508918237142094,10
ionosphere,BALD,132,0.95177304964539,0.01885333525993086,10
ionosphere,BALD,133,0.95177304964539,0.01885333525993086,10
ionosphere,BALD,134,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,135,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,136,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,137,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,138,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,139,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,140,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,141,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,142,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,143,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,144,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,145,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,146,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,147,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,148,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,149,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,150,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,151,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,152,0.9524822695035461,0.01922030886447076,10
ionosphere,BALD,153,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,154,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,155,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,156,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,157,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,158,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,159,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,160,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,161,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,162,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,163,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,164,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,165,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,166,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,167,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,168,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,169,0.9539007092198581,0.019566129263885155,10
ionosphere,BALD,170,0.9539007092198581,0.019566129263885155,10
ionosphere,BALD,171,0.9539007092198581,0.019566129263885155,10
ionosphere,BALD,172,0.9531914893617021,0.019835628334187255,10
ionosphere,BALD,173,0.9539007092198581,0.018986262889135935,10
ionosphere,BALD,174,0.951063829787234,0.018143341706241014,10
ionosphere,BALD,175,0.951063829787234,0.018143341706241014,10
ionosphere,BALD,176,0.951063829787234,0.018143341706241014,10
ionosphere,BALD,177,0.951063829787234,0.018143341706241014,10
ionosphere,BALD,178,0.950354609929078,0.018614675825087003,10
ionosphere,BALD,179,0.950354609929078,0.018614675825087003,10
ionosphere,BALD,180,0.950354609929078,0.018614675825087003,10
ionosphere,BALD,181,0.949645390070922,0.019336269547686535,10
ionosphere,BALD,182,0.949645390070922,0.019336269547686535,10
ionosphere,BALD,183,0.949645390070922,0.019336269547686535,10
ionosphere,BALD,184,0.948936170212766,0.02028142845345361,10
ionosphere,BALD,185,0.948936170212766,0.02028142845345361,10
ionosphere,BALD,186,0.948936170212766,0.02028142845345361,10
ionosphere,BALD,187,0.948936170212766,0.02028142845345361,10
ionosphere,BALD,188,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,189,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,190,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,191,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,192,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,193,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,194,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,195,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,196,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,197,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,198,0.949645390070922,0.019623173493567007,10
ionosphere,BALD,199,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,200,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,201,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,202,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,203,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,204,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,205,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,206,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,207,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,208,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,209,0.948936170212766,0.018250835995856973,10
ionosphere,BALD,210,0.948936170212766,0.018250835995856973,10
ionosphere,Core-Set,20,0.8312056737588651,0.06408228437896621,20
ionosphere,Core-Set,21,0.8390070921985815,0.04816213284702455,20
ionosphere,Core-Set,22,0.8460992907801419,0.05010188460525892,20
ionosphere,Core-Set,23,0.8560283687943262,0.04091017456212331,20
ionosphere,Core-Set,24,0.8588652482269504,0.041219616156873265,20
ionosphere,Core-Set,25,0.8645390070921986,0.034199278402838464,20
ionosphere,Core-Set,26,0.8702127659574469,0.030361167672922938,20
ionosphere,Core-Set,27,0.8687943262411346,0.029512230610887574,20
ionosphere,Core-Set,28,0.873758865248227,0.03378652008263153,20
ionosphere,Core-Set,29,0.8730496453900709,0.03450752508929984,20
ionosphere,Core-Set,30,0.8787234042553191,0.03541617174865278,20
ionosphere,Core-Set,31,0.8829787234042554,0.023746187276698662,20
ionosphere,Core-Set,32,0.8872340425531915,0.030604338803885384,20
ionosphere,Core-Set,33,0.8872340425531915,0.028638139059601612,20
ionosphere,Core-Set,34,0.8865248226950355,0.0310423633987186,20
ionosphere,Core-Set,35,0.8879432624113475,0.03066483028508259,20
ionosphere,Core-Set,36,0.8858156028368794,0.030604338803885356,20
ionosphere,Core-Set,37,0.8851063829787235,0.03620715530671384,20
ionosphere,Core-Set,38,0.8893617021276595,0.021634418035969424,20
ionosphere,Core-Set,39,0.8907801418439716,0.02351090431715243,20
ionosphere,Core-Set,40,0.8914893617021276,0.023021632847345052,20
ionosphere,Core-Set,41,0.8872340425531915,0.029726737835465446,20
ionosphere,Core-Set,42,0.8936170212765957,0.035047986843764124,20
ionosphere,Core-Set,43,0.8950354609929079,0.034866232877848735,20
ionosphere,Core-Set,44,0.8921985815602836,0.039427306620072995,20
ionosphere,Core-Set,45,0.8929078014184396,0.040178877262371945,20
ionosphere,Core-Set,46,0.8914893617021276,0.041679471160810284,20
ionosphere,Core-Set,47,0.8921985815602836,0.03996085329845774,20
ionosphere,Core-Set,48,0.9042553191489361,0.03432290927471587,20
ionosphere,Core-Set,49,0.9042553191489361,0.03493450142921731,20
ionosphere,Core-Set,50,0.900709219858156,0.03638221106684944,20
ionosphere,Core-Set,51,0.9049645390070922,0.035528118624868814,20
ionosphere,Core-Set,52,0.9042553191489361,0.03142378558442849,20
ionosphere,Core-Set,53,0.902836879432624,0.030879903970609242,20
ionosphere,Core-Set,54,0.902836879432624,0.02893243723587979,20
ionosphere,Core-Set,55,0.9063829787234041,0.020529369835060936,20
ionosphere,Core-Set,56,0.9078014184397164,0.022778867192821736,20
ionosphere,Core-Set,57,0.9085106382978724,0.02807801706008408,20
ionosphere,Core-Set,58,0.924113475177305,0.026844056690116695,20
ionosphere,Core-Set,59,0.924113475177305,0.027040575101855743,20
ionosphere,Core-Set,60,0.925531914893617,0.02785081426669767,20
ionosphere,Core-Set,61,0.924113475177305,0.02704057510185575,20
ionosphere,Core-Set,62,0.926241134751773,0.027458327419772693,20
ionosphere,Core-Set,63,0.9312056737588653,0.015958483645963976,20
ionosphere,Core-Set,64,0.9312056737588653,0.015280528648076793,20
ionosphere,Core-Set,65,0.9319148936170214,0.019847488202711313,20
ionosphere,Core-Set,66,0.9319148936170214,0.020112486425443936,20
ionosphere,Core-Set,67,0.9326241134751774,0.020387027703503393,20
ionosphere,Core-Set,68,0.9361702127659575,0.01491226902235028,20
ionosphere,Core-Set,69,0.9361702127659575,0.013417096495417282,20
ionosphere,Core-Set,70,0.9390070921985816,0.014625467841728211,20
ionosphere,Core-Set,71,0.9382978723404255,0.016924572876418666,20
ionosphere,Core-Set,72,0.9368794326241134,0.017049249131617733,20
ionosphere,Core-Set,73,0.9333333333333333,0.01758431715767055,20
ionosphere,Core-Set,74,0.9340425531914894,0.018132800558016842,20
ionosphere,Core-Set,75,0.9312056737588653,0.019807432686197123,20
ionosphere,Core-Set,76,0.9319148936170214,0.019030365765955688,20
ionosphere,Core-Set,77,0.9304964539007091,0.018059654634366356,20
ionosphere,Core-Set,78,0.9333333333333333,0.019578903587787105,20
ionosphere,Core-Set,79,0.9312056737588653,0.017838417357487566,20
ionosphere,Core-Set,80,0.9347517730496454,0.019740492877686817,20
ionosphere,Core-Set,81,0.9354609929078015,0.01909979454733175,20
ionosphere,Core-Set,82,0.9390070921985816,0.019306582904360912,20
ionosphere,Core-Set,83,0.9375886524822695,0.018350489033524223,20
ionosphere,Core-Set,84,0.9397163120567376,0.017897681365788537,20
ionosphere,Core-Set,85,0.9404255319148935,0.014983111554224262,20
ionosphere,Core-Set,86,0.9411347517730496,0.018422480243814026,20
ionosphere,Core-Set,87,0.9418439716312056,0.021536302255780102,20
ionosphere,Core-Set,88,0.9425531914893617,0.019914068356842334,20
ionosphere,Core-Set,89,0.9432624113475179,0.019251656525909107,20
ionosphere,Core-Set,90,0.9432624113475179,0.017823570565604064,20
ionosphere,Core-Set,91,0.9432624113475179,0.018974639831487613,20
ionosphere,Core-Set,92,0.9425531914893617,0.02017819220787361,20
ionosphere,Core-Set,93,0.9425531914893617,0.021938201762592285,20
ionosphere,Core-Set,94,0.9446808510638298,0.020529369835060932,20
ionosphere,Core-Set,95,0.946808510638298,0.018479871287027338,20
ionosphere,Core-Set,96,0.9460992907801419,0.01728059280362348,20
ionosphere,Core-Set,97,0.9446808510638298,0.015875322664886966,20
ionosphere,Core-Set,98,0.9439716312056738,0.015418504618394608,20
ionosphere,Core-Set,99,0.9446808510638298,0.015538228581706845,20
ionosphere,Core-Set,100,0.9460992907801419,0.01533241514254131,20
ionosphere,Core-Set,101,0.9432624113475179,0.016270619423444096,20
ionosphere,Core-Set,102,0.9425531914893618,0.015418504618394599,20
ionosphere,Core-Set,103,0.9397163120567376,0.019860822089470737,20
ionosphere,Core-Set,104,0.9411347517730496,0.019807432686197078,20
ionosphere,Core-Set,105,0.9418439716312056,0.021038860956299747,20
ionosphere,Core-Set,106,0.9425531914893617,0.020950594443800357,20
ionosphere,Core-Set,107,0.9411347517730496,0.018707674911399852,20
ionosphere,Core-Set,108,0.9404255319148935,0.019306582904360867,20
ionosphere,Core-Set,109,0.9425531914893617,0.020950594443800354,20
ionosphere,Core-Set,110,0.9432624113475179,0.020836559517660114,20
ionosphere,Core-Set,111,0.9432624113475179,0.020836559517660114,20
ionosphere,Core-Set,112,0.9432624113475179,0.02254523160961777,20
ionosphere,Core-Set,113,0.9432624113475179,0.02254523160961777,20
ionosphere,Core-Set,114,0.9425531914893618,0.02652659917839363,20
ionosphere,Core-Set,115,0.9425531914893618,0.026526599178393628,20
ionosphere,Core-Set,116,0.9425531914893618,0.026526599178393628,20
ionosphere,Core-Set,117,0.9453900709219859,0.022082533594004757,20
ionosphere,Core-Set,118,0.9432624113475179,0.024782669164162503,20
ionosphere,Core-Set,119,0.9432624113475179,0.025622997091049662,20
ionosphere,Core-Set,120,0.9439716312056738,0.02401225930412063,20
ionosphere,Core-Set,121,0.9446808510638298,0.02249821334861787,20
ionosphere,Core-Set,122,0.9460992907801419,0.023284615082783632,20
ionosphere,Core-Set,123,0.9453900709219859,0.022790486100587124,20
ionosphere,Core-Set,124,0.9446808510638298,0.02273233217549028,20
ionosphere,Core-Set,125,0.9482269503546099,0.022556970861446646,20
ionosphere,Core-Set,126,0.9482269503546099,0.021351119950945,20
ionosphere,Core-Set,127,0.9482269503546099,0.02184145067694558,20
ionosphere,Core-Set,128,0.948936170212766,0.021038860956299737,20
ionosphere,Core-Set,129,0.9482269503546099,0.02184145067694558,20
ionosphere,Core-Set,130,0.948936170212766,0.021038860956299737,20
ionosphere,Core-Set,131,0.948936170212766,0.021038860956299737,20
ionosphere,Core-Set,132,0.948936170212766,0.021038860956299737,20
ionosphere,Core-Set,133,0.950354609929078,0.021089133097163912,20
ionosphere,Core-Set,134,0.949645390070922,0.02120180958799272,20
ionosphere,Core-Set,135,0.950354609929078,0.02133871732430974,20
ionosphere,Core-Set,136,0.948936170212766,0.0200069083396437,20
ionosphere,Core-Set,137,0.95177304964539,0.015875322664886945,20
ionosphere,Core-Set,138,0.95177304964539,0.015875322664886945,20
ionosphere,Core-Set,139,0.95177304964539,0.015875322664886945,20
ionosphere,Core-Set,140,0.9524822695035461,0.014930011169044438,20
ionosphere,Core-Set,141,0.9524822695035461,0.014930011169044438,20
ionosphere,Core-Set,142,0.95177304964539,0.013729163709886312,20
ionosphere,Core-Set,143,0.9524822695035461,0.013036817948536391,20
ionosphere,Core-Set,144,0.95177304964539,0.013337938893095778,20
ionosphere,Core-Set,145,0.951063829787234,0.013977589049612452,20
ionosphere,Core-Set,146,0.951063829787234,0.013977589049612452,20
ionosphere,Core-Set,147,0.951063829787234,0.013977589049612452,20
ionosphere,Core-Set,148,0.950354609929078,0.01341709649541726,20
ionosphere,Core-Set,149,0.950354609929078,0.01341709649541726,20
ionosphere,Core-Set,150,0.950354609929078,0.01341709649541726,20
ionosphere,Core-Set,151,0.95177304964539,0.014841088334201315,20
ionosphere,Core-Set,152,0.9524822695035461,0.015280528648076733,20
ionosphere,Core-Set,153,0.9531914893617021,0.015332415142541309,20
ionosphere,Core-Set,154,0.9531914893617021,0.015332415142541309,20
ionosphere,Core-Set,155,0.9531914893617021,0.015332415142541309,20
ionosphere,Core-Set,156,0.9524822695035461,0.01595848364596395,20
ionosphere,Core-Set,157,0.9524822695035461,0.014930011169044443,20
ionosphere,Core-Set,158,0.95177304964539,0.01553822858170682,20
ionosphere,Core-Set,159,0.95177304964539,0.01553822858170682,20
ionosphere,Core-Set,160,0.9524822695035461,0.016608788179524207,20
ionosphere,Core-Set,161,0.9524822695035461,0.016608788179524207,20
ionosphere,Core-Set,162,0.951063829787234,0.01541850461839457,20
ionosphere,Core-Set,163,0.951063829787234,0.01541850461839457,20
ionosphere,Core-Set,164,0.949645390070922,0.01575816001074863,20
ionosphere,Core-Set,165,0.949645390070922,0.01575816001074863,20
ionosphere,Core-Set,166,0.950354609929078,0.017219205068564065,20
ionosphere,Core-Set,167,0.9482269503546099,0.019265402801509846,20
ionosphere,Core-Set,168,0.9475177304964539,0.019847488202711275,20
ionosphere,Core-Set,169,0.9482269503546099,0.019538297452985135,20
ionosphere,Core-Set,170,0.9482269503546099,0.019538297452985135,20
ionosphere,Core-Set,171,0.9482269503546099,0.019538297452985135,20
ionosphere,Core-Set,172,0.9475177304964539,0.019847488202711275,20
ionosphere,Core-Set,173,0.9475177304964539,0.019847488202711275,20
ionosphere,Core-Set,174,0.9475177304964539,0.019847488202711275,20
ionosphere,Core-Set,175,0.9482269503546099,0.019538297452985135,20
ionosphere,Core-Set,176,0.9482269503546099,0.019538297452985135,20
ionosphere,Core-Set,177,0.9482269503546099,0.019538297452985135,20
ionosphere,Core-Set,178,0.9482269503546099,0.019538297452985135,20
ionosphere,Core-Set,179,0.9482269503546099,0.019538297452985135,20
ionosphere,Core-Set,180,0.9482269503546099,0.019538297452985135,20
ionosphere,Core-Set,181,0.9482269503546099,0.019538297452985135,20
ionosphere,Core-Set,182,0.948936170212766,0.018636785399483283,20
ionosphere,Core-Set,183,0.948936170212766,0.018636785399483283,20
ionosphere,Core-Set,184,0.949645390070922,0.01795674978170251,20
ionosphere,Core-Set,185,0.949645390070922,0.01795674978170251,20
ionosphere,Core-Set,186,0.948936170212766,0.01891874975476169,20
ionosphere,Core-Set,187,0.948936170212766,0.01891874975476169,20
ionosphere,Core-Set,188,0.949645390070922,0.019099794547331708,20
ionosphere,Core-Set,189,0.949645390070922,0.019099794547331708,20
ionosphere,Core-Set,190,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,191,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,192,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,193,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,194,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,195,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,196,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,197,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,198,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,199,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,200,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,201,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,202,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,203,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,204,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,205,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,206,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,207,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,208,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,209,0.948936170212766,0.017764059312434376,20
ionosphere,Core-Set,210,0.948936170212766,0.017764059312434376,20
ionosphere,Random,20,0.8312056737588651,0.06408228437896621,20
ionosphere,Random,21,0.8340425531914895,0.06303264004299462,20
ionosphere,Random,22,0.8333333333333334,0.05777788367090333,20
ionosphere,Random,23,0.8404255319148936,0.04593389227670322,20
ionosphere,Random,24,0.8468085106382979,0.044642025589672854,20
ionosphere,Random,25,0.850354609929078,0.043834147915921835,20
ionosphere,Random,26,0.848936170212766,0.04230986796870591,20
ionosphere,Random,27,0.8546099290780141,0.0479638432604396,20
ionosphere,Random,28,0.8560283687943262,0.03398184209420071,20
ionosphere,Random,29,0.8539007092198581,0.0341605519965739,20
ionosphere,Random,30,0.8617021276595744,0.03975495373966195,20
ionosphere,Random,31,0.8652482269503545,0.04064399429284419,20
ionosphere,Random,32,0.8666666666666666,0.03819958909466343,20
ionosphere,Random,33,0.8836879432624114,0.041571353024967166,20
ionosphere,Random,34,0.8851063829787235,0.03561742279246058,20
ionosphere,Random,35,0.8865248226950355,0.03808854354258783,20
ionosphere,Random,36,0.8858156028368794,0.03357429603502125,20
ionosphere,Random,37,0.8914893617021276,0.03505553947543108,20
ionosphere,Random,38,0.8950354609929079,0.037216707957620505,20
ionosphere,Random,39,0.898581560283688,0.03609731435594376,20
ionosphere,Random,40,0.8992907801418439,0.03707416929542608,20
ionosphere,Random,41,0.8992907801418439,0.0340984982632354,20
ionosphere,Random,42,0.902127659574468,0.03331307509857589,20
ionosphere,Random,43,0.9078014184397164,0.03204940340972855,20
ionosphere,Random,44,0.902836879432624,0.0336687829836688,20
ionosphere,Random,45,0.9049645390070922,0.03416055199657389,20
ionosphere,Random,46,0.9063829787234043,0.03516863431534104,20
ionosphere,Random,47,0.9042553191489361,0.03209067761023043,20
ionosphere,Random,48,0.9063829787234043,0.028886650789662297,20
ionosphere,Random,49,0.9092198581560285,0.028517712904966495,20
ionosphere,Random,50,0.9056737588652481,0.03335278553715689,20
ionosphere,Random,51,0.9092198581560285,0.0339428676094252,20
ionosphere,Random,52,0.9085106382978724,0.03630208196331838,20
ionosphere,Random,53,0.9092198581560285,0.0366432266889149,20
ionosphere,Random,54,0.9099290780141844,0.03475215393899639,20
ionosphere,Random,55,0.9120567375886525,0.03462241007615349,20
ionosphere,Random,56,0.9177304964539006,0.027650480410805593,20
ionosphere,Random,57,0.9212765957446809,0.0267254520303784,20
ionosphere,Random,58,0.9198581560283688,0.027429388370011198,20
ionosphere,Random,59,0.9184397163120567,0.028228469668614604,20
ionosphere,Random,60,0.9205673758865249,0.026794701883356954,20
ionosphere,Random,61,0.9184397163120567,0.025880004496697202,20
ionosphere,Random,62,0.9212765957446809,0.027506491511199056,20
ionosphere,Random,63,0.925531914893617,0.021151805250477333,20
ionosphere,Random,64,0.924822695035461,0.0211392856842722,20
ionosphere,Random,65,0.922695035460993,0.02069633023730768,20
ionosphere,Random,66,0.924822695035461,0.022118469392543517,20
ionosphere,Random,67,0.925531914893617,0.021151805250477333,20
ionosphere,Random,68,0.926241134751773,0.019578903587787088,20
ionosphere,Random,69,0.926241134751773,0.020374038197435686,20
ionosphere,Random,70,0.925531914893617,0.023067584256036406,20
ionosphere,Random,71,0.922695035460993,0.02530068241035688,20
ionosphere,Random,72,0.924822695035461,0.025664291230800055,20
ionosphere,Random,73,0.9212765957446809,0.028265957692660534,20
ionosphere,Random,74,0.9205673758865249,0.026991579636525098,20
ionosphere,Random,75,0.9219858156028369,0.02799303211534554,20
ionosphere,Random,76,0.9234042553191489,0.02699157963652508,20
ionosphere,Random,77,0.9191489361702129,0.030561057296153535,20
ionosphere,Random,78,0.9184397163120568,0.03004562734244232,20
ionosphere,Random,79,0.9163120567375886,0.030491679097026096,20
ionosphere,Random,80,0.9184397163120568,0.03175898211482759,20
ionosphere,Random,81,0.9170212765957446,0.030186274699048894,20
ionosphere,Random,82,0.9205673758865249,0.02851771290496649,20
ionosphere,Random,83,0.9234042553191489,0.02452495676228704,20
ionosphere,Random,84,0.9212765957446809,0.025509093529301356,20
ionosphere,Random,85,0.9177304964539006,0.026476652609552627,20
ionosphere,Random,86,0.9184397163120567,0.026486649458166197,20
ionosphere,Random,87,0.9184397163120567,0.025880004496697234,20
ionosphere,Random,88,0.9198581560283688,0.027812766688460003,20
ionosphere,Random,89,0.9198581560283688,0.027812766688460003,20
ionosphere,Random,90,0.9205673758865249,0.028331442375445555,20
ionosphere,Random,91,0.924822695035461,0.028219089881125693,20
ionosphere,Random,92,0.9234042553191489,0.029789011482901032,20
ionosphere,Random,93,0.926241134751773,0.028219089881125693,20
ionosphere,Random,94,0.925531914893617,0.028601138864487553,20
ionosphere,Random,95,0.9276595744680851,0.024089310070615228,20
ionosphere,Random,96,0.9290780141843971,0.024351633341246893,20
ionosphere,Random,97,0.9290780141843971,0.024351633341246893,20
ionosphere,Random,98,0.9304964539007091,0.02386850513587606,20
ionosphere,Random,99,0.9297872340425531,0.023790739261978097,20
ionosphere,Random,100,0.9340425531914894,0.022556970861446653,20
ionosphere,Random,101,0.9347517730496454,0.02103886095629976,20
ionosphere,Random,102,0.9319148936170214,0.021877782474738663,20
ionosphere,Random,103,0.9333333333333333,0.022356565266735098,20
ionosphere,Random,104,0.9340425531914894,0.02059374556482952,20
