dataset,strategy_code,strategy,seed,trial,n_labeled,accuracy,line_type
ionosphere,skal_bald,BALD,4,4,96,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,97,0.9361702127659575,update
ionosphere,skal_bald,BALD,4,4,98,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,99,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,100,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,101,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,102,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,103,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,104,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,105,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,106,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,107,0.9361702127659575,update
ionosphere,skal_bald,BALD,4,4,108,0.9361702127659575,update
ionosphere,skal_bald,BALD,4,4,109,0.9361702127659575,update
ionosphere,skal_bald,BALD,4,4,110,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,111,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,112,0.9361702127659575,update
ionosphere,skal_bald,BALD,4,4,113,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,114,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,115,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,116,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,117,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,118,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,119,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,120,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,121,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,122,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,123,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,124,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,125,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,126,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,127,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,128,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,129,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,130,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,131,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,132,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,133,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,134,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,135,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,136,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,137,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,138,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,139,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,140,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,141,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,142,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,143,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,144,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,145,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,146,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,147,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,148,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,149,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,150,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,151,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,152,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,153,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,154,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,155,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,156,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,157,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,158,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,159,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,160,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,161,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,162,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,163,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,164,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,165,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,166,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,167,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,168,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,169,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,170,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,171,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,172,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,173,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,174,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,175,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,176,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,177,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,178,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,179,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,180,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,181,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,182,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,183,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,184,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,185,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,186,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,187,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,188,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,189,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,190,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,191,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,192,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,193,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,194,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,195,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,196,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,197,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,198,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,199,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,200,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,201,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,202,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,203,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,204,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,205,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,206,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,207,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,208,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,209,0.9290780141843972,update
ionosphere,skal_bald,BALD,4,4,210,0.9290780141843972,update
ionosphere,skal_bald,BALD,5,5,20,0.8723404255319149,init
ionosphere,skal_bald,BALD,5,5,21,0.900709219858156,update
ionosphere,skal_bald,BALD,5,5,22,0.900709219858156,update
ionosphere,skal_bald,BALD,5,5,23,0.9219858156028369,update
ionosphere,skal_bald,BALD,5,5,24,0.8936170212765957,update
ionosphere,skal_bald,BALD,5,5,25,0.9148936170212766,update
ionosphere,skal_bald,BALD,5,5,26,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,27,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,28,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,29,0.9219858156028369,update
ionosphere,skal_bald,BALD,5,5,30,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,31,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,32,0.9290780141843972,update
ionosphere,skal_bald,BALD,5,5,33,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,34,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,35,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,36,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,37,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,38,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,39,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,40,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,41,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,42,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,43,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,44,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,45,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,46,0.9361702127659575,update
ionosphere,skal_bald,BALD,5,5,47,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,48,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,49,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,50,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,51,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,52,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,53,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,54,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,55,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,56,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,57,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,58,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,59,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,60,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,61,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,62,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,63,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,64,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,65,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,66,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,67,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,68,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,69,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,70,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,71,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,72,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,73,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,74,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,75,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,76,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,77,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,78,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,79,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,80,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,81,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,82,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,83,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,84,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,85,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,86,0.9432624113475178,update
ionosphere,skal_bald,BALD,5,5,87,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,88,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,89,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,90,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,91,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,92,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,93,0.950354609929078,update
ionosphere,skal_bald,BALD,5,5,94,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,95,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,96,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,97,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,98,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,99,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,100,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,101,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,102,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,103,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,104,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,105,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,106,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,107,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,108,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,109,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,110,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,111,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,112,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,113,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,114,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,115,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,116,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,117,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,118,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,119,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,120,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,121,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,122,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,123,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,124,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,125,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,126,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,127,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,128,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,129,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,130,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,131,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,132,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,133,0.9574468085106383,update
ionosphere,skal_bald,BALD,5,5,134,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,135,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,136,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,137,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,138,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,139,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,140,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,141,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,142,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,143,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,144,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,145,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,146,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,147,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,148,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,149,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,150,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,151,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,152,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,153,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,154,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,155,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,156,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,157,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,158,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,159,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,160,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,161,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,162,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,163,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,164,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,165,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,166,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,167,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,168,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,169,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,170,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,171,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,172,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,173,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,174,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,175,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,176,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,177,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,178,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,179,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,180,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,181,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,182,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,183,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,184,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,185,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,186,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,187,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,188,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,189,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,190,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,191,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,192,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,193,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,194,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,195,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,196,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,197,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,198,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,199,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,200,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,201,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,202,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,203,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,204,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,205,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,206,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,207,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,208,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,209,0.9645390070921985,update
ionosphere,skal_bald,BALD,5,5,210,0.9645390070921985,update
ionosphere,skal_bald,BALD,6,6,20,0.8226950354609929,init
ionosphere,skal_bald,BALD,6,6,21,0.8226950354609929,update
ionosphere,skal_bald,BALD,6,6,22,0.8297872340425532,update
ionosphere,skal_bald,BALD,6,6,23,0.8368794326241135,update
ionosphere,skal_bald,BALD,6,6,24,0.851063829787234,update
ionosphere,skal_bald,BALD,6,6,25,0.8439716312056738,update
ionosphere,skal_bald,BALD,6,6,26,0.8439716312056738,update
ionosphere,skal_bald,BALD,6,6,27,0.851063829787234,update
ionosphere,skal_bald,BALD,6,6,28,0.8652482269503546,update
ionosphere,skal_bald,BALD,6,6,29,0.8723404255319149,update
ionosphere,skal_bald,BALD,6,6,30,0.8652482269503546,update
ionosphere,skal_bald,BALD,6,6,31,0.8865248226950354,update
ionosphere,skal_bald,BALD,6,6,32,0.8865248226950354,update
ionosphere,skal_bald,BALD,6,6,33,0.8794326241134752,update
ionosphere,skal_bald,BALD,6,6,34,0.9078014184397163,update
ionosphere,skal_bald,BALD,6,6,35,0.900709219858156,update
ionosphere,skal_bald,BALD,6,6,36,0.9078014184397163,update
ionosphere,skal_bald,BALD,6,6,37,0.9219858156028369,update
ionosphere,skal_bald,BALD,6,6,38,0.9219858156028369,update
ionosphere,skal_bald,BALD,6,6,39,0.9219858156028369,update
ionosphere,skal_bald,BALD,6,6,40,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,41,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,42,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,43,0.9219858156028369,update
ionosphere,skal_bald,BALD,6,6,44,0.9148936170212766,update
ionosphere,skal_bald,BALD,6,6,45,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,46,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,47,0.9219858156028369,update
ionosphere,skal_bald,BALD,6,6,48,0.9148936170212766,update
ionosphere,skal_bald,BALD,6,6,49,0.9219858156028369,update
ionosphere,skal_bald,BALD,6,6,50,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,51,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,52,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,53,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,54,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,55,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,56,0.9574468085106383,update
ionosphere,skal_bald,BALD,6,6,57,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,58,0.9574468085106383,update
ionosphere,skal_bald,BALD,6,6,59,0.9645390070921985,update
ionosphere,skal_bald,BALD,6,6,60,0.9645390070921985,update
ionosphere,skal_bald,BALD,6,6,61,0.9574468085106383,update
ionosphere,skal_bald,BALD,6,6,62,0.9574468085106383,update
ionosphere,skal_bald,BALD,6,6,63,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,64,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,65,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,66,0.9574468085106383,update
ionosphere,skal_bald,BALD,6,6,67,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,68,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,69,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,70,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,71,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,72,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,73,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,74,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,75,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,76,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,77,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,78,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,79,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,80,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,81,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,82,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,83,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,84,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,85,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,86,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,87,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,88,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,89,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,90,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,91,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,92,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,93,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,94,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,95,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,96,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,97,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,98,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,99,0.9219858156028369,update
ionosphere,skal_bald,BALD,6,6,100,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,101,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,102,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,103,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,104,0.950354609929078,update
ionosphere,skal_bald,BALD,6,6,105,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,106,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,107,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,108,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,109,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,110,0.9432624113475178,update
ionosphere,skal_bald,BALD,6,6,111,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,112,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,113,0.9361702127659575,update
ionosphere,skal_bald,BALD,6,6,114,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,115,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,116,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,117,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,118,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,119,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,120,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,121,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,122,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,123,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,124,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,125,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,126,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,127,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,128,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,129,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,130,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,131,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,132,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,133,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,134,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,135,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,136,0.9290780141843972,update
ionosphere,skal_bald,BALD,6,6,137,0.9290780141843972,update
